RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs_true,label_kmeans,label_hierarchical,label_dbscan,label_gmm
0.210429165,44,1,883.0,5400.0,17,3,0,0,1.0,0,1,1,-1,1
0.111743058,58,0,0.358269256,7672.0,6,0,1,0,0.0,0,0,0,0,0
0.005723081,68,0,0.408413206,1877.0,22,0,1,0,0.0,0,0,0,0,0
0.649198178,42,0,1.412381952,2858.0,13,0,3,0,1.0,0,0,0,-1,0
0.23191656,85,0,0.386183613,7700.0,11,0,1,0,0.0,0,0,0,0,0
0.049657502,70,0,518.0,5400.0,4,0,0,0,0.0,0,0,0,0,0
0.090242207,38,0,0.080797482,6670.0,5,0,1,0,1.0,0,0,0,2,0
0.210671854,44,0,0.651740531,6520.0,10,0,1,0,2.0,0,0,0,3,0
0.042351696,71,0,0.177282272,10000.0,8,0,1,0,1.0,0,0,0,2,0
0.02417235,33,0,0.095994226,5541.0,17,0,0,0,1.0,0,0,0,2,0
0.091764997,59,0,3969.0,5400.0,12,0,2,0,0.0,0,0,0,-1,0
0.957635205,30,0,0.202922702,7800.0,12,0,0,0,0.0,0,0,0,0,0
0.991140524,41,2,0.807936989,3300.0,8,0,2,0,2.0,1,0,0,-1,0
0.831425885,47,0,0.968841545,3754.0,12,0,1,0,0.0,0,0,0,0,0
0.674177163,54,0,0.775506577,5625.0,8,0,2,0,2.0,0,0,0,3,0
0.9999999,80,0,0.51497006,500.0,0,1,0,1,0.0,0,1,1,-1,1
0.9632377,33,2,0.32251972,9000.0,5,1,1,1,1.0,0,1,1,-1,1
0.251464425,79,0,0.212831806,8400.0,11,0,1,0,0.0,0,0,0,0,0
0.0,54,1,0.141968451,4500.0,6,0,0,0,0.0,0,0,0,4,0
0.9999999,28,0,0.003699137,2432.0,1,0,0,0,0.0,0,0,0,0,0
0.051691173,65,0,0.446175637,4941.0,17,0,1,0,1.0,0,0,0,2,0
0.9999999,53,0,0.333333333,3500.0,2,0,1,0,0.0,0,0,0,0,0
0.698550242,26,0,0.078990418,4278.0,3,0,0,0,0.0,0,0,0,0,0
0.715216104,40,1,0.103658537,4919.0,5,0,0,1,4.0,0,1,1,-1,1
0.9999999,36,0,0.0,5400.0,0,0,0,1,2.0,0,1,1,-1,1
0.045383273,32,0,0.269892043,2500.0,6,0,0,0,0.0,0,0,0,0,0
0.065592734,54,0,1370.0,5400.0,8,0,0,0,1.0,0,0,0,2,0
0.0,56,0,0.0,5400.0,3,0,0,0,0.0,0,0,0,0,0
0.273414198,37,0,0.874446508,7000.0,10,0,2,0,0.0,0,0,0,0,0
0.075022023,48,0,0.278307612,5766.0,13,0,2,0,1.0,1,0,0,2,0
0.259983227,61,0,0.243132888,2693.0,8,0,0,0,0.0,0,0,0,0,0
0.052923789,43,0,0.150430922,3828.0,10,0,0,0,2.0,0,0,0,3,0
0.022263684,67,0,0.467985535,4700.0,9,0,1,0,0.0,0,0,0,0,0
0.795612634,50,0,0.782937125,4500.0,14,0,2,0,3.0,0,0,0,-1,0
0.003528323,53,0,2707.0,5400.0,16,0,1,0,1.0,0,0,0,-1,0
0.965172471,32,0,0.764705882,1750.0,5,0,1,2,1.0,1,1,1,-1,1
0.0,68,0,0.164458885,4000.0,9,0,0,0,1.0,0,0,0,2,0
0.269328057,62,0,0.853654512,6060.0,22,0,3,0,1.0,0,0,0,-1,0
0.956644406,45,3,4979.040000000037,5400.0,13,0,2,0,1.0,1,0,0,-1,1
0.9999999,56,0,0.044548652,14500.0,4,0,0,0,1.0,0,0,0,-1,0
0.9999999,46,0,0.312864494,2914.0,4,1,0,2,0.0,0,1,1,-1,1
0.436123348,56,0,0.773096335,4556.0,17,0,1,0,0.0,0,0,0,0,0
0.123441753,47,0,3243.0,5400.0,14,0,3,0,0.0,0,0,0,-1,0
0.014449278,69,0,0.139240506,1500.0,10,0,0,0,0.0,0,0,0,0,0
0.0,40,0,0.253596542,15500.0,7,0,2,0,2.0,0,0,0,3,0
0.063823404,67,0,81.0,5400.0,4,0,0,0,0.0,0,0,0,0,0
0.455822774,26,0,0.304184884,1600.0,6,0,0,0,0.0,0,0,0,0,0
0.663022465,43,0,0.163736264,1819.0,3,0,0,0,0.0,0,0,0,0,0
0.205711046,39,0,0.331749332,10100.0,4,0,1,0,1.0,0,0,0,-1,0
0.0,47,0,0.248707737,11800.0,8,0,1,0,1.0,0,0,0,2,0
0.9999999,52,1,0.214447978,2200.0,2,1,0,0,0.0,0,1,1,-1,1
0.451694542,58,0,0.425562299,2800.0,10,0,1,0,0.0,0,0,0,0,0
0.010319917,58,1,0.671371769,5029.0,9,0,2,0,0.0,0,0,0,4,0
0.440309014,70,0,440.0,5400.0,9,0,0,0,0.0,0,0,0,0,0
0.141615042,52,1,0.589719181,2100.0,8,0,1,0,1.0,1,0,0,-1,0
0.9999999,36,2,0.14462564,8400.0,4,0,0,0,2.0,0,0,0,-1,0
0.000285322,47,0,0.51109778,5000.0,13,0,1,0,0.0,0,0,0,0,0
0.053617506,47,0,0.27255617,8500.0,21,0,2,0,0.0,0,0,0,0,0
0.056963366,50,0,0.181626805,17100.0,11,0,2,0,2.0,0,0,0,-1,0
0.138492872,51,0,0.389068117,10848.0,14,0,1,0,2.0,0,0,0,3,0
0.18949306,50,0,395.0,5400.0,6,0,0,0,0.0,0,0,0,0,0
0.0,44,0,0.11945074,7500.0,2,0,1,0,0.0,0,0,0,0,0
0.06156424,52,0,0.461136364,8799.0,6,0,3,0,1.0,0,0,0,2,0
0.9999999,46,0,0.304213283,4200.0,7,0,1,1,1.0,1,1,1,-1,1
0.549014163,48,0,0.46344207,5333.0,5,0,1,0,1.0,0,0,0,2,0
0.186531942,76,0,0.255441314,7488.0,16,0,2,0,0.0,0,0,0,0,0
0.000228128,60,0,0.183528014,15152.0,9,0,2,0,0.0,0,0,0,0,0
0.609114081,60,0,0.370541282,16035.0,13,0,2,0,3.0,0,0,0,-1,0
0.078451784,68,0,0.27334434,5450.0,5,0,0,0,0.0,0,0,0,0,0
0.023115921,50,0,1967.0,0.0,7,0,2,0,1.0,0,0,0,-1,0
0.027316211,48,0,0.344244634,12066.0,22,0,4,0,0.0,0,0,0,-1,0
0.615945795,52,0,0.546525559,5007.0,13,1,2,0,1.0,0,0,1,-1,1
0.914373762,55,0,0.672744336,7458.0,19,0,2,0,0.0,0,0,0,-1,0
0.975688817,36,0,524.0,5400.0,8,0,0,0,0.0,1,0,0,0,0
0.041687036,50,0,0.338073547,9000.0,13,0,2,0,0.0,0,0,0,0,0
0.278875389,85,0,722.0,5400.0,6,0,0,0,0.0,0,0,0,0,0
0.9999999,39,0,144.0,5400.0,3,0,0,0,0.0,0,0,0,0,0
0.218058295,64,0,0.013482633,4375.0,3,2,0,0,0.0,0,1,1,-1,1
0.732564359,42,0,0.471370968,7439.0,9,0,1,0,0.0,0,0,0,0,0
0.448423953,33,0,0.717329813,5302.0,20,0,1,0,3.0,0,0,0,-1,0
0.206226792,50,3,0.46049744,2733.0,4,2,1,2,1.0,0,1,1,-1,1
0.011342155,61,0,0.29847868,4666.0,7,0,1,0,3.0,0,0,0,1,0
0.1737964,48,0,106.0,5400.0,2,0,0,0,0.0,0,0,0,0,0
0.064798149,60,0,0.123226359,10500.0,12,0,1,0,0.0,0,0,0,0,0
0.349777201,48,0,0.236768802,9333.0,10,0,2,0,2.0,0,0,0,3,0
0.691542289,26,1,0.099214847,1400.0,2,0,0,0,1.0,0,0,0,-1,0
1.001297796,53,1,1.241515255,5833.0,13,0,3,0,1.0,1,0,0,-1,0
0.754642541,48,0,0.575899844,2555.0,8,0,2,0,0.0,0,0,0,0,0
0.997154375,39,0,1.652898068,1500.0,9,1,1,0,3.0,0,0,1,-1,1
0.10164108,44,0,0.533812089,3341.0,5,0,1,0,2.0,0,0,0,3,0
0.405617556,30,0,0.358940177,6000.0,11,0,1,0,1.0,0,0,0,2,0
0.001070849,64,0,6.0,5400.0,10,0,0,0,0.0,0,0,0,0,0
0.281489173,71,0,4979.040000000037,5400.0,9,0,3,0,0.0,0,0,0,-1,0
0.0,59,0,0.258225739,2400.0,6,1,0,0,1.0,0,0,1,-1,1
0.0,61,0,0.0,6667.0,5,0,0,0,0.0,0,0,0,0,0
0.239309441,47,0,0.122030238,5555.0,5,0,0,0,2.0,1,0,0,3,0
0.95646403,44,2,4030.0,5400.0,7,0,1,2,0.0,0,1,0,-1,1
0.822880448,49,0,0.688655672,6002.0,8,0,1,0,0.0,0,0,0,0,0
0.010159884,66,0,0.391696566,9754.0,8,0,1,0,1.0,0,0,0,2,0
0.0,29,0,1713.0,5400.0,4,0,1,0,0.0,0,0,0,0,0
0.0,52,2,0.48296229,2200.0,5,0,0,0,0.0,0,0,0,-1,0
0.019788081,66,0,653.0,5400.0,13,0,0,0,0.0,0,0,0,0,0
0.650119175,57,1,0.90066035,3482.0,8,0,1,0,0.0,0,0,0,-1,0
0.237474886,48,0,0.400676339,9166.0,17,0,2,0,0.0,0,0,0,0,0
0.269076926,49,0,0.372679304,5116.0,19,0,1,0,0.0,0,0,0,0,0
0.048278817,65,0,1502.0,5400.0,5,0,1,0,0.0,0,0,0,0,0
0.006505545,57,0,3624.0,5400.0,18,0,1,0,0.0,0,0,0,0,0
0.855274965,32,0,0.150973172,3801.0,5,0,0,0,0.0,0,0,0,0,0
0.9999999,27,0,0.101299567,3000.0,3,3,0,0,1.0,1,1,1,-1,1
0.826092953,48,1,0.322590515,9804.0,8,3,1,1,2.0,1,1,1,-1,1
0.145522472,74,0,0.032494584,6000.0,4,0,0,0,0.0,0,0,0,0,0
0.033164228,41,0,0.238095238,8000.0,9,0,1,0,1.0,0,0,0,2,0
0.082542453,66,0,69.0,5400.0,7,0,0,0,0.0,0,0,0,0,0
0.9999999,33,2,0.365281777,2430.0,3,2,0,1,1.0,0,1,1,-1,1
0.003723711,67,0,0.004553734,1097.0,8,0,0,0,0.0,0,0,0,0,0
0.150992059,57,0,0.265077964,6797.0,7,0,1,0,1.0,0,0,0,2,0
0.9999999,69,0,0.064184363,10500.0,9,0,1,0,0.0,0,0,0,-1,0
0.201765971,54,0,0.353738474,9000.0,8,0,2,0,0.0,0,0,0,0,0
0.031843922,73,0,0.013118565,6021.0,6,0,1,0,1.0,0,0,0,2,0
0.0,39,0,1402.0,5400.0,5,0,1,0,3.0,0,0,0,-1,0
0.08540417,67,0,0.002633889,3416.0,3,0,0,0,0.0,0,0,0,0,0
0.782599581,51,4,0.365302055,13043.0,21,0,1,1,4.0,1,1,1,-1,1
0.003768776,35,0,0.24165513,6500.0,9,0,1,0,0.0,0,0,0,0,0
0.32163007,46,0,0.322584677,8000.0,7,0,1,0,0.0,0,0,0,0,0
0.091900386,83,0,0.010543538,5500.0,2,0,0,0,0.0,0,0,0,0,0
0.032913482,64,1,0.25247896,12000.0,12,0,1,0,0.0,0,0,0,-1,0
0.001099945,64,0,2326.0,5400.0,5,0,1,0,0.0,0,0,0,0,0
0.3437988,35,1,0.488938883,8000.0,8,0,2,0,4.0,0,0,0,-1,0
0.975640793,48,0,0.901569566,3758.0,12,0,1,0,0.0,0,0,0,0,0
0.038968381,77,0,0.079040091,10500.0,19,0,1,0,0.0,0,0,0,0,0
0.667268236,48,0,0.380175827,14900.0,11,0,4,0,3.0,0,0,0,-1,0
0.9999999,43,0,0.289416847,12500.0,10,0,3,0,2.0,0,0,0,-1,0
0.0344048,81,0,0.014394242,2500.0,6,0,0,0,0.0,0,0,0,0,0
0.125284238,53,0,0.284589426,2666.0,23,0,0,0,0.0,0,0,0,-1,0
0.689748288,51,0,0.604125249,4023.0,6,0,1,0,0.0,0,0,0,0,0
0.2593335,50,0,0.557207964,4168.0,9,0,2,0,1.0,0,0,0,2,0
0.991639404,31,0,0.31478087,6000.0,7,0,1,0,0.0,0,0,0,0,0
0.007123415,66,0,30.0,5400.0,5,0,0,0,0.0,0,0,0,0,0
0.005190642,55,0,0.411523197,7306.0,6,0,1,0,0.0,0,0,0,0,0
0.382587465,50,0,739.0,5400.0,7,0,0,0,1.0,0,0,0,2,0
0.065410255,49,0,0.487331457,6748.0,10,0,1,0,0.0,0,0,0,0,0
0.103316277,58,1,0.02498091,9166.0,2,0,0,0,4.0,0,0,0,-1,0
0.325415101,37,2,0.014550746,5497.0,2,0,0,0,2.0,0,0,0,-1,0
0.039880763,56,0,0.364074815,8500.0,19,0,2,0,1.0,0,0,0,2,0
0.9999999,39,0,0.0,2164.0,0,2,0,1,4.0,0,1,1,-1,1
0.018737266,49,0,0.335833208,6666.0,9,0,1,0,2.0,0,0,0,3,0
0.9999999,71,0,0.0,5400.0,0,0,0,0,0.0,0,0,0,0,0
0.179876344,46,0,0.47643183,3945.0,9,0,1,0,0.0,0,0,0,0,0
0.023745902,79,0,104.0,5400.0,4,0,0,0,1.0,0,0,0,2,0
0.017448035,63,0,0.002551548,14500.0,4,0,0,0,1.0,0,0,0,-1,0
0.116796282,52,0,0.55368843,12972.0,24,0,3,0,0.0,0,0,0,-1,0
0.007739698,61,0,1965.0,5400.0,7,0,2,0,0.0,0,0,0,0,0
0.278452233,36,0,0.892906815,2875.0,8,0,2,0,0.0,0,0,0,0,0
0.05652873,47,0,59.0,5400.0,4,0,0,0,0.0,0,0,0,0,0
0.839754134,34,0,0.086114236,8000.0,9,0,0,0,1.0,0,0,0,2,0
0.748057958,37,0,0.850767754,2083.0,8,0,1,0,2.0,0,0,0,3,0
0.402345742,37,0,0.337622356,12667.0,16,0,2,0,3.0,1,0,0,-1,0
0.478410323,52,0,0.413765313,6203.0,19,0,1,0,0.0,0,0,0,0,0
0.964017991,67,0,221.0,5400.0,3,0,0,0,0.0,0,0,0,0,0
0.02993339,56,0,0.14819259,6666.0,11,0,1,0,0.0,0,0,0,0,0
0.530151531,31,0,0.148779771,3400.0,3,0,0,0,0.0,0,0,0,0,0
0.052532876,46,0,0.167652696,12000.0,11,0,1,0,3.0,0,0,0,1,0
0.004922698,69,0,1.302521942,9000.0,7,0,3,0,0.0,0,0,0,0,0
0.0,40,0,2249.0,5400.0,6,0,1,0,0.0,0,0,0,0,0
0.098445078,67,0,2486.0,5400.0,7,0,4,0,0.0,0,0,0,-1,0
0.09229909,47,0,482.0,5400.0,6,0,0,0,2.0,0,0,0,3,0
0.067426162,56,0,0.026493377,4000.0,8,0,0,0,0.0,0,0,0,0,0
0.369298019,57,1,2773.0,5400.0,13,0,1,0,0.0,0,0,0,-1,0
0.049805674,51,0,0.299895902,10566.0,10,0,2,0,1.0,0,0,0,2,0
0.292771763,60,0,0.481939634,8083.0,20,0,2,0,0.0,0,0,0,0,0
0.273031869,78,0,1659.0,5400.0,7,0,1,0,0.0,0,0,0,0,0
0.394899194,71,0,0.687363834,917.0,12,0,0,0,0.0,0,0,0,0,0
0.088597785,72,0,0.131978883,6250.0,6,0,1,0,2.0,0,0,0,3,0
0.37267099,54,0,0.289591467,10500.0,8,0,1,0,0.0,0,0,0,0,0
0.088013561,44,0,2522.0,5400.0,10,0,2,0,0.0,0,0,0,0,0
0.048594264,43,0,0.544163064,8094.0,11,0,2,0,2.0,0,0,0,3,0
0.994101455,51,1,0.599061416,4900.0,9,0,1,0,2.0,0,0,0,-1,0
0.297299148,47,0,0.379331747,9666.0,11,0,1,0,0.0,0,0,0,0,0
0.050701432,62,0,72.0,5400.0,14,0,0,0,0.0,0,0,0,0,0
0.0,60,0,1.0,5400.0,11,0,0,0,0.0,0,0,0,0,0
0.865876958,45,0,0.263759086,3851.0,10,0,0,2,3.0,0,1,1,-1,1
0.9999999,37,0,0.0,5400.0,0,0,0,0,0.0,0,0,0,0,0
0.172310218,35,1,2855.0,5400.0,6,0,2,0,0.0,0,0,0,-1,0
0.495512567,53,0,0.902954932,9407.0,24,0,4,0,2.0,0,0,0,-1,0
0.201354655,62,0,150.0,5400.0,5,0,0,0,0.0,0,0,0,0,0
0.9999999,82,0,0.0,6000.0,1,0,0,0,0.0,1,0,0,0,0
0.110123171,49,0,0.292948282,23000.0,10,0,2,0,0.0,0,0,0,-1,0
0.167424891,53,0,3139.0,5400.0,9,0,2,0,0.0,0,0,0,0,0
0.03837642,78,0,0.146107284,4790.0,6,0,1,0,0.0,0,0,0,0,0
0.900010203,32,0,0.172413793,2000.0,4,0,0,0,2.0,0,0,0,3,0
0.034827529,28,0,0.807676929,2500.0,4,0,2,0,2.0,0,0,0,3,0
0.487300804,69,0,0.299228944,6743.0,9,0,1,0,3.0,0,0,0,-1,0
0.326714432,66,1,2756.0,5400.0,8,0,1,0,0.0,0,0,0,-1,0
0.386450555,66,0,4979.040000000037,5400.0,12,0,0,0,0.0,0,0,0,-1,0
0.087274528,63,0,0.233371126,5291.0,5,0,1,0,0.0,0,0,0,0,0
0.0,24,0,0.0,929.0,3,0,0,0,0.0,0,0,0,0,0
0.0,73,0,0.197901486,3430.0,11,0,0,0,0.0,0,0,0,0,0
0.073616835,61,0,1062.0,5400.0,8,0,1,0,0.0,0,0,0,0,0
0.46674356,40,0,0.02184415,4760.0,6,0,0,0,2.0,0,0,0,3,0
0.007470951,77,0,0.028971029,1000.0,10,0,0,0,0.0,0,0,0,0,0
0.089632075,57,0,0.292260784,11150.0,18,0,2,0,1.0,0,0,0,2,0
0.120606097,57,0,0.332904701,6998.0,24,0,2,0,1.0,0,0,0,-1,0
0.000836416,43,0,0.33493315,5833.0,10,0,2,0,1.0,0,0,0,2,0
0.008876205,73,0,21.0,5400.0,6,0,0,0,0.0,0,0,0,0,0
0.005699858,64,0,302.0,5400.0,2,0,0,0,0.0,0,0,0,0,0
0.088580496,61,0,0.3276411,3454.0,7,0,2,0,0.0,0,0,0,0,0
0.288600386,80,0,1022.0,5400.0,4,0,1,0,0.0,0,0,0,0,0
0.007299854,63,0,0.002288853,4368.0,2,0,0,0,0.0,0,0,0,0,0
0.016583994,59,0,0.270020626,11150.0,9,0,2,0,1.0,0,0,0,2,0
0.564960424,63,0,0.278651602,23000.0,24,0,2,0,0.0,0,0,0,-1,0
0.000666652,77,0,0.207919095,5833.0,7,0,1,0,0.0,0,0,0,0,0
0.983306245,47,0,0.562351261,4201.0,7,0,1,0,3.0,0,0,0,-1,0
0.021943625,76,0,0.043182727,2500.0,15,0,1,0,0.0,0,0,0,0,0
0.0,72,0,0.579597141,1538.0,9,0,1,0,0.0,0,0,0,0,0
0.071548471,73,0,0.027262814,5501.0,11,0,0,0,0.0,0,0,0,0,0
0.828868117,44,0,1.486780331,4046.0,13,0,1,0,0.0,0,0,0,0,0
0.11568215,43,0,1.35029532,2200.0,13,0,4,0,2.0,0,0,0,-1,0
0.025338908,33,1,0.349265854,3200.0,21,0,1,0,0.0,0,0,0,-1,0
0.837441706,40,0,0.051172708,7503.0,2,0,0,0,0.0,0,0,0,0,0
0.9999999,25,0,0.1745503,1500.0,1,0,0,0,0.0,1,0,0,0,0
0.9999999,72,0,0.148870182,2256.0,3,0,0,0,0.0,0,0,0,0,0
0.04771732,57,0,0.355733914,7350.0,7,0,3,0,1.0,0,0,0,2,0
0.911721719,44,0,0.823973727,3044.0,12,1,0,0,0.0,0,0,1,-1,1
0.404587985,52,1,0.606156275,3800.0,13,0,2,0,0.0,0,0,0,-1,0
0.167402356,67,0,0.24845859,6000.0,12,0,3,0,0.0,0,0,0,0,0
0.280297668,51,0,0.527578737,6000.0,9,0,3,0,0.0,0,0,0,0,0
0.251166652,53,0,0.258624384,14000.0,8,0,2,0,0.0,0,0,0,0,0
0.06677379,39,0,0.48129106,3500.0,3,0,1,0,0.0,0,0,0,0,0
0.640844723,70,0,0.37709976,8750.0,9,0,1,0,0.0,0,0,0,-1,0
0.057161838,68,0,1646.0,5400.0,3,0,1,0,0.0,0,0,0,0,0
0.201627065,52,0,1513.0,5400.0,15,0,1,0,1.0,0,0,0,-1,0
0.108480265,58,0,0.3985932,2558.0,6,0,1,0,0.0,0,0,0,0,0
0.392837666,30,0,0.259484067,1976.0,4,0,0,0,0.0,0,0,0,0,0
0.9999999,43,0,0.0,5333.0,0,0,0,0,2.0,0,0,0,3,0
0.0,67,0,1134.0,5400.0,7,0,1,0,0.0,0,0,0,0,0
0.008919822,73,0,0.324817518,5479.0,6,0,1,0,0.0,0,0,0,0,0
0.0,37,0,0.562287542,5000.0,6,0,1,0,0.0,0,0,0,0,0
0.0,82,1,0.0,5400.0,8,0,0,0,0.0,0,0,0,4,0
0.035968544,50,0,1080.0,5400.0,4,0,1,0,0.0,0,0,0,0,0
0.0,47,0,0.275205539,2310.0,3,0,1,0,0.0,0,0,0,0,0
0.004908992,58,0,1113.0,5400.0,8,0,1,0,0.0,0,0,0,0,0
0.9999999,49,0,0.516570803,3650.0,4,0,3,0,0.0,0,0,0,0,0
0.021497113,71,0,31.0,5400.0,4,0,0,0,0.0,0,0,0,0,0
0.172331931,33,0,1931.0,5400.0,13,0,1,0,0.0,0,0,0,-1,0
0.0,42,0,1528.0,0.0,4,0,1,0,1.0,0,0,0,-1,0
0.042227365,61,0,0.310150641,7102.0,10,0,2,0,0.0,0,0,0,0,0
0.011217875,68,0,708.0,5400.0,9,0,0,0,0.0,0,0,0,0,0
0.294067648,77,0,0.160427807,4300.0,5,0,0,0,0.0,0,0,0,0,0
0.043319279,50,0,0.627790736,3000.0,5,0,2,0,0.0,0,0,0,0,0
0.095581299,39,0,2902.0,5400.0,10,0,2,0,0.0,0,0,0,0,0
0.0,51,0,0.125357102,8750.0,8,1,1,1,0.0,0,1,1,-1,1
0.117729409,49,0,0.07811664,7475.0,4,0,0,0,0.0,0,0,0,0,0
0.196910535,62,0,0.027524576,11189.0,10,0,0,0,0.0,0,0,0,0,0
0.0,58,0,1328.0,5400.0,3,0,1,0,0.0,0,0,0,0,0
0.013105988,58,0,0.318372154,15283.0,17,0,4,0,0.0,0,0,0,-1,0
0.931253183,47,1,0.795800145,4142.0,7,0,2,0,3.0,0,0,0,-1,0
0.128052322,46,0,0.359725613,8600.0,5,0,1,0,2.0,0,0,0,3,0
0.199815413,24,2,0.702770781,793.0,5,0,0,0,0.0,0,0,0,-1,0
0.0,51,0,0.126123128,3004.0,5,0,1,0,1.0,0,0,0,2,0
0.662838185,65,0,0.629761016,5355.0,17,0,1,0,0.0,0,0,0,0,0
0.124635015,50,2,0.310473016,7800.0,7,0,2,0,2.0,0,0,0,-1,0
0.039847094,63,0,0.713963238,3100.0,24,0,3,0,0.0,0,0,0,-1,0
0.016899155,51,0,10.0,5400.0,2,0,0,0,0.0,0,0,0,0,0
0.060977798,40,0,0.219078092,10000.0,9,0,2,0,0.0,0,0,0,0,0
0.492049408,50,0,0.189783676,5500.0,8,0,0,0,0.0,0,0,0,0,0
1.0929557681400022,27,3,0.264273504,2924.0,7,0,0,0,0.0,1,1,0,-1,1
0.936529656,32,0,883.0,5400.0,6,0,0,1,2.0,0,1,1,-1,1
0.194400329,49,1,240.0,5400.0,4,0,0,0,0.0,0,0,0,4,0
0.04753978,53,0,0.394813238,5166.0,8,0,2,0,0.0,0,0,0,0,0
0.171831658,61,0,0.831088793,4380.0,24,0,4,0,0.0,0,0,0,-1,0
0.433657628,63,0,4979.040000000037,5400.0,19,0,3,0,1.0,0,0,0,-1,0
0.016638669,39,0,0.349331505,8750.0,10,0,2,0,0.0,0,0,0,0,0
0.158526702,70,0,0.34243633,3258.0,11,0,1,0,1.0,0,0,0,2,0
0.469473918,74,0,0.758096876,3488.0,6,0,2,0,2.0,0,0,0,-1,0
0.262451679,47,0,0.427285817,8333.0,12,0,2,0,2.0,0,0,0,3,0
0.0,40,0,0.002306805,2600.0,10,0,0,0,0.0,0,0,0,0,0
0.9999999,40,1,0.501051402,8559.0,4,2,3,0,1.0,1,1,1,-1,1
0.792701216,31,0,0.29764454,1400.0,3,0,0,0,0.0,0,0,0,0,0
0.013692447,51,0,454.0,5400.0,6,0,1,0,0.0,0,0,0,0,0
0.000435635,53,0,0.093352532,4166.0,5,0,0,0,0.0,0,0,0,0,0
0.799428688,45,3,0.128190367,5210.0,3,0,0,0,3.0,0,0,0,-1,1
0.047081949,42,0,0.25111177,16864.0,11,0,2,0,4.0,0,0,0,-1,0
0.049494278,65,0,0.243037372,4200.0,13,0,2,0,0.0,0,0,0,0,0
0.139475991,56,0,0.111233394,12720.0,4,0,1,0,0.0,0,0,0,0,0
0.0,72,0,0.0,5400.0,3,0,0,0,0.0,0,0,0,0,0
0.9999999,39,1,389.0,5400.0,1,0,0,0,0.0,0,0,0,-1,0
0.014898237,63,0,0.108695652,3311.0,4,0,0,0,0.0,0,0,0,0,0
0.9999999,76,0,0.296296296,1700.0,2,0,1,0,0.0,0,0,0,0,0
0.04256613,65,0,0.29615641,4500.0,10,0,1,1,0.0,0,0,1,-1,1
0.013255979,40,0,0.149500217,2300.0,7,0,0,0,1.0,0,0,0,2,0
0.470349616,65,2,0.35617894,9410.0,19,0,2,0,0.0,0,0,0,-1,0
0.096086434,65,0,0.189769498,9500.0,21,0,1,0,0.0,0,0,0,0,0
0.694773683,53,0,0.816698825,5700.0,10,0,2,0,2.0,0,0,0,3,0
0.000663848,67,0,0.2216262,7083.0,3,0,1,0,0.0,0,0,0,0,0
0.9999999,60,0,0.082857143,5249.0,5,0,1,0,2.0,0,0,0,-1,0
0.592416303,63,0,0.142533937,4419.0,3,0,0,0,0.0,0,0,0,0,0
0.000190674,49,0,142.0,5400.0,8,0,0,0,0.0,0,0,0,0,0
0.06632228,47,0,0.169105927,6900.0,4,0,1,0,2.0,0,0,0,3,0
0.9999999,24,0,400.0,5400.0,1,0,0,0,0.0,0,0,0,0,0
0.005304117,74,0,0.001873829,1600.0,8,0,0,0,1.0,0,0,0,2,0
0.046510872,40,0,0.059971442,2100.0,11,0,0,0,0.0,0,0,0,0,0
0.119554288,63,0,0.290696744,12500.0,16,0,1,0,0.0,0,0,0,0,0
0.772112214,57,1,0.323514507,15785.0,17,0,2,0,1.0,0,0,0,-1,0
0.0,69,0,0.024197791,1900.0,4,0,0,0,0.0,0,0,0,0,0
0.003150541,65,0,2291.0,5400.0,6,0,2,0,0.0,0,0,0,0,0
0.00117645,74,0,2.580645161,650.0,7,0,1,0,0.0,0,0,0,0,0
0.636114476,45,0,0.520716946,8591.0,14,0,1,0,3.0,0,0,0,-1,0
0.469306139,33,0,0.409696142,2928.0,5,1,1,0,1.0,0,0,1,-1,1
0.041691438,48,1,0.3898537,9500.0,8,0,1,0,1.0,0,0,0,-1,0
0.003540753,40,0,0.293343087,4100.0,13,0,0,0,0.0,0,0,0,0,0
1.011869275,40,2,0.582528101,5070.0,12,0,2,0,2.0,0,0,0,-1,0
0.0,39,0,0.60798005,4009.0,7,0,1,0,2.0,0,0,0,3,0
0.113522165,60,0,0.294426393,4000.0,10,0,2,0,0.0,0,0,0,0,0
0.9999999,83,0,0.122165326,4100.0,3,0,0,0,0.0,0,0,0,0,0
0.088873717,68,2,0.090707146,2700.0,19,0,0,0,0.0,0,0,0,-1,0
0.019981655,70,0,0.083465566,3150.0,11,0,0,0,1.0,0,0,0,2,0
0.153464423,66,0,579.0,5400.0,5,0,1,0,0.0,0,0,0,0,0
0.191807824,41,0,1736.0,5400.0,5,0,2,0,0.0,0,0,0,0,0
0.144761845,56,0,0.159128021,12247.0,14,0,2,0,2.0,0,0,0,3,0
0.420715513,40,1,0.016798966,5416.0,2,0,0,1,0.0,0,1,1,-1,1
0.995837986,42,1,0.506257669,4074.0,8,1,0,0,0.0,0,1,1,-1,1
0.0,51,0,0.373943975,6746.0,8,0,1,0,3.0,0,0,0,1,0
